"Mouse Symbol","Mouse ID","Mouse Chr","Homologene ID","Human Symbol","Human ID","Rat Symbol","Rat ID","Drosophila Symbol","Drosophila ID","Zebrafish Symbol","Zebrafish ID","Yeast Symbol","Yeast ID",COSMIC,CGC,Study,"PubMed ID","Predicted Effect","CIS Address","Relative Rank","Cancer Type",Studies
Dkk4,234130,8,8680,DKK4,27121,Dkk4,502097,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",8:22624043-22627547,D,"Blood Cancer",1
Dlg3,53310,X,41157,DLG3,1741,Dlg3,58948,,,"dlg3 LOC100334525","564081 100334525",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dlgap1,224997,17,31258,DLGAP1,9229,Dlgap1,65040,,,dlgap1a,569898,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",17:70424791-70821413,D,"Liver Cancer",1
Dlgap4,228836,2,8935,DLGAP4,22839,Dlgap4,286930,,,dlgap4b,569107,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",2:156613705-156764363,C,"Blood Cancer",1
Dlgap5,218977,14,8840,DLGAP5,9787,Dlgap5,289997,,,dlgap5,447853,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dll1,13388,17,4104,DLL1,28514,Dll1,84010,Dl,42313,dld,30138,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",17:15367354-15376872,D,"Blood Cancer",1
Dlx5,13395,6,3825,DLX5,1749,Dlx5,25431,,,dlx5a,30569,,,Yes,No,"Xu 2017-01",28062688,Loss,6:6877805-6882085,"Not Ranked","Liver Cancer",1
Dmac1,66928,4,12054,DMAC1,90871,Dmac1,298147,,,,,,,No,No,"Giotopoulos 2016-01",26304963,"Not Determined",4:75245861-75286944,D,"Blood Cancer",1
Dmac2,66349,7,9973,DMAC2,55101,Dmac2,361520,,,si:ch1073-228b5.2,100331141,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dmc1,13404,15,5135,DMC1,11144,Dmc1,362960,,,dmc1,553953,,856926,Yes,No,"Guo 2016-01",26676752,"Not Determined",15:79561500-79605084,B,"Blood Cancer",1
Dmpk,13400,7,3247,DMPK,1760,Dmpk,308405,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dmwd,13401,7,22559,DMWD,1762,Dmwd,680252,,,zmp:0000000529,571996,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dnaaf2,109065,12,10026,DNAAF2,55172,Dnaaf2,362746,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dnah12,110083,14,56821,DNAH12,201625,Dnah12,252959,Dhc62B,38226,dnah12,799461,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dnah17,69926,11,72102,DNAH17,8632,Dnah17,287845,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:118023080-118125944,B,"Blood Cancer",1
Dnah6,330355,6,15221,DNAH6,1768,Dnah6,117250,Dhc16F,32785,dnah6,100148193,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dnah7b,227058,1,41287,DNAH7,56171,Dnah7,252893,Dhc36C,35061,dnah7,561639,,,Yes,No,"Friedel 2013-01",23940809,"Not Determined",1:46066738-46373550,"Not Ranked",Mixed,1
Dnah9,237806,11,20357,DNAH9,1770,Dnah9,117251,Dhc93AB,42485,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:65831282-66168551,D,"Blood Cancer",1
Dnajb1,81489,8,55957,DNAJB1,3337,Dnajb1,361384,,,"dnajb1a dnajb1b","445177 327244",,855725,Yes,Yes,"Takeda 2016-01",27006499,"Not Determined",8:83608175-83611902,D,"Gastric Cancer",1
Dnajb13,69387,7,70141,DNAJB13,374407,Dnajb13,308857,,,dnajb13,572669,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dnajb14,70604,3,57015,DNAJB14,79982,Dnajb14,499716,,,dnajb14,792752,,855196,Yes,No,"Guo 2016-01",26676752,"Not Determined",3:137867675-137916557,D,"Blood Cancer",1
Dnajb3,15504,1,56409,DNAJB3,414061,Dnajb3,680216,,,,,,,No,No,"Keng 2013-01",22899566,"Not Determined",1:88190225-88243225,C,"Liver Cancer",1
Dnajb8,56691,6,23184,DNAJB8,165721,Dnajb8,500253,,,,,,,Yes,No,"Giotopoulos 2016-01",26304963,"Not Determined",6:88199866-88235191,D,"Blood Cancer",1
Dnajb9,27362,12,32155,DNAJB9,4189,Dnajb9,24908,,,dnajb9a,574005,,,Yes,No,"Perez Mancera 2012-01",22699621,"Not Determined",12:44204477-44204477,D,"Pancreatic Cancer",1
Dnajc11,230935,4,14558,DNAJC11,55735,Dnajc11,362666,CG8531,36584,"dnajc11 dnajc11a","100329402 322953",,,Yes,No,"Van der Weyden 2013-01",22370638,"Not Determined",,"Not Ranked","Blood Cancer",1
Dnajc13,235567,9,13574,DNAJC13,23317,Dnajc13,363127,Rme-8,35939,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",9:104151597-104262930,D,"Liver Cancer",1
Dnajc14,74330,10,12553,DNAJC14,85406,Dnajc14,114481,,,LOC555824,555824,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",10:128805676-128819446,D,"Blood Cancer",1
Dnajc15,66148,14,22740,DNAJC15,29103,Dnajc15,290370,,,dnajc15,445082,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",14:77826217-77874917,B,"Blood Cancer",1
Dnajc16,214063,4,45414,DNAJC16,23341,Dnajc16,362652,CG40178,3354941,"dnajc16l dnajc16","556590 559762",,,Yes,No,"Guo 2016-01",26676752,"Not Determined",4:141760189-141790931,D,"Blood Cancer",1
Dnajc21,78244,15,6752,DNAJC21,134218,Dnajc21,192210,CG2790,37992,dnajc21,336984,,855495,Yes,No,"Guo 2016-01",26676752,"Not Determined",15:10446756-10470516,D,"Blood Cancer",1
Dnajc30,66114,5,36428,DNAJC30,84277,Dnajc30,368190,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dnajc6,72685,4,8865,DNAJC6,9829,Dnajc6,313409,,,dnajc6,796345,,,Yes,No,"O'Donnell 2012-01",22556267,"Not Determined",4:101496648-101642799,D,"Liver Cancer",1
Dnajc9,108671,14,9055,DNAJC9,23234,Dnajc9,364240,CG6693,41346,dnajc9,436706,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dnal1,105000,12,34623,DNAL1,83544,Dnal1,685664,CG8800,35962,dnal1,445048,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",12:84114366-84147498,D,"Blood Cancer",1
Dnase1l3,13421,14,3630,DNASE1L3,1776,Dnase1l3,116687,,,"dnase1l1l dnase1l1","436676 792196",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dnase2a,13423,8,68179,DNASE2,1777,Dnase2,171575,,,dnase2,100000399,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dnd1,213236,18,65262,DND1,373863,Dnd1,679841,,,,,,,Yes,No,"Moriarity 2015-02",25961939,Loss,18:36763671-36766214,D,Sarcoma,1
Dnm3,103967,1,22906,DNM3,26052,Dnm3,171574,,,dnm2a,559334,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",1:161982453-162478034,D,"Liver Cancer",1
Dnmt3b,13436,2,56000,DNMT3B,1789,Dnmt3b,444985,,,dnmt3bb.1,317744,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",2:153649450-153687730,C,"Blood Cancer",1
Dntt,21673,19,3014,DNTT,1791,Dntt,294051,,,dntt,544653,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",19:41029275-41059523,D,"Blood Cancer",1
Dnttip2,99480,3,124162,DNTTIP2,30836,Dnttip2,100910753,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",3:122274413-122285271,C,"Liver Cancer",1
Doc2a,13446,7,2657,DOC2A,8448,Doc2a,65031,,,doc2a,558815,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",7:126847416-126852705,C,"Blood Cancer",1
Dock10,210293,1,45952,DOCK10,55619,Dock10,301556,,,dock10,100000949,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",1:80501073-80758527,D,"Blood Cancer",1
Dock2,94176,11,37984,DOCK2,1794,Dock2,360509,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:34226815-34783892,B,"Blood Cancer",1
Dock3,208869,9,21030,DOCK3,1795,Dock3,315992,spg,43404,dock3,100536057,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",9:106892825-107231909,B,"Blood Cancer",1
Dock4,238130,12,56680,DOCK4,9732,,,,,dock4b,654774,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",12:40446053-40846486,D,"Blood Cancer",1
Dock6,319899,9,83291,DOCK6,57572,Dock6,367039,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",9:21800184-21852635,D,"Blood Cancer",1
Dock8,76088,19,52414,DOCK8,81704,Dock8,499337,,,dock8,403040,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",19:24999529-25202432,A,"Blood Cancer",1
Dock9,105445,14,41026,DOCK9,23348,Dock9,259237,Ziz,34030,dock9b,100151488,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dok3,27261,13,8448,DOK3,79930,Dok3,306760,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dok7,231134,5,18210,DOK7,285489,Dok7,305448,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",5:35056766-35087839,D,"Blood Cancer",1
Dpagt1,13478,9,1058,DPAGT1,1798,Dpagt1,300668,CG5287,34711,dpagt1,566539,,852545,Yes,No,"Rad 2010-01",20947725,"Not Determined",9:44161925-44298698,"Not Ranked","Blood Cancer",1
Dpcd,226162,19,9143,DPCD,25911,,,CG13901,38095,dpcd,751660,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",19:45560590-45578287,C,"Blood Cancer",1
Dpep2,319446,8,49703,DPEP2,64174,Dpep2,291984,CG42750,35090,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dpep3,71854,8,23357,DPEP3,64180,Dpep3,364994,CG44837,5740513,dpep2,100534995,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dpf1,29861,7,3415,DPF1,8193,Dpf1,50545,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dph1,116905,11,1059,DPH1,1801,Dph1,287523,Dph1,39317,dph1,550559,,854703,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dph3b-ps,620949,13,,,,,,,,,,,,No,No,"Genovesi 2013-01",24167280,"Not Determined",13:106546812-106547060,D,"Nervous System Cancer",1
Dph6,66632,2,80244,DPH6,89978,Dph6,362191,CG1578,32135,dph6,503603,,850835,No,No,"Guo 2016-01",26676752,"Not Determined",2:114516416-114654964,D,"Blood Cancer",1
Dpm2,13481,2,99726,DPM2,8818,Dpm2,29640,,,dpm2,796295,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dpm3,68563,3,17810,DPM3,54344,,,,,dpm3,393782,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",3:89259358-89267079,B,"Blood Cancer",1
Dpp6,13483,5,22560,DPP6,1804,Dpp6,29272,,,dpp6b,566832,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",5:26817356-27727500,D,"Liver Cancer",1
Dpp8,74388,9,57098,DPP8,54878,,,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",9:65032458-65082650,C,"Blood Cancer",1
Dpy19l3,233115,7,18692,DPY19L3,147991,Dpy19l3,308519,,,dpy19l3,796987,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",7:35685165-35754454,D,"Blood Cancer",1
Dpy30,66310,17,32582,DPY30,84661,Dpy30,286897,,,dpy30,436711,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",17:74299474-74323944,D,"Blood Cancer",1
Dpys,64705,15,20359,DPYS,1807,Dpys,65135,CRMP,40675,dpys,100144569,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",15:39768485-39857470,D,"Liver Cancer",1
Dpysl2,12934,14,74392,DPYSL2,1808,Dpysl2,25416,,,,,,,Yes,No,"Rahrmann 2013-02",23685747,"Not Determined",14:66802864-66868688,D,"Nervous System Cancer",1
Dpysl5,65254,5,41347,DPYSL5,56896,"Dpysl5 LOC100910964","65208 100910964",,,dpysl5a,324416,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",5:30711564-30799375,A,"Blood Cancer",1
DQ267100,100861570,12,,,,,,,,,,,,No,No,"Kodama 2016-01",27178121,"Not Determined",12:109649617-109649687,D,"Liver Cancer",1
Dqx1,93838,6,14143,DQX1,165545,Dqx1,680434,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",6:83057844-83067318,C,"Blood Cancer",1
Dr1,13486,5,38809,DR1,1810,"LOC100910207 Dr1","100910207 289881",NC2beta,34875,"LOC100536903 dr1","100536903 768171",,852006,Yes,No,"Guo 2016-01",26676752,"Not Determined",5:108268897-108280526,C,"Blood Cancer",1
Draxin,70433,4,19233,DRAXIN,374946,Draxin,691317,,,,,,,No,No,"Guo 2016-01",26676752,"Not Determined",4:148098437-148130698,C,"Blood Cancer",1
Drc3,74665,11,12581,DRC3,83450,Drc3,287371,"Ppr-Y TbCMF46","3355180 34318",drc3,777619,,,No,No,"Guo 2016-01",26676752,"Not Determined",11:60353329-60394341,D,"Blood Cancer",1
Drc7,330830,8,12996,DRC7,84229,Drc7,291853,lobo,4379864,ccdc135,555782,,,No,No,"Guo 2016-01",26676752,"Not Determined",8:95055103-95078141,D,"Blood Cancer",1
Drd2,13489,9,22561,DRD2,1813,Drd2,24318,,,"drd2b drd2a","378719 282557",,,Yes,No,"Xu 2017-01",28062688,Loss,9:49340662-49407214,"Not Ranked","Liver Cancer",1
Drd4,13491,7,20215,DRD4,1815,Drd4,25432,,,"drd4a drd4b","503564 503565",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Drg2,13495,11,1061,DRG2,1819,Drg2,497915,CG6195,42343,drg2,323355,,853083,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:60454591-60468754,C,"Blood Cancer",1
Drosha,14000,15,8293,DROSHA,29102,Drosha,310159,drosha,35747,drosha,567505,,,Yes,Yes,"Xu 2017-01",28062688,Loss,15:12824863-12935243,"Not Ranked","Liver Cancer",1
Dscaml1,114873,9,79549,DSCAML1,57453,Dscaml1,315615,Dscam1,35652,dscaml1,100002762,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",9:45430293-45753164,D,"Blood Cancer",1
Dsg3,13512,18,55513,DSG3,1830,Dsg3,291752,,,,,,,Yes,No,"Wu 2012-02",22343890,"Not Determined",18:20510304-20541310,"Not Ranked","Nervous System Cancer",1
Dsn1,66934,2,49806,DSN1,79980,Dsn1,499933,,,dsn1,100002916,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dsp,109620,13,37922,DSP,1832,Dsp,306871,,,dspa,324023,,,Yes,No,"Morris 2016-01",27790711,"Not Determined",13:38154131-38190131,D,"Colorectal Cancer",1
Dstyk,213452,1,19711,DSTYK,25778,Dstyk,304791,,,dstyk,402922,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",1:132417555-132466958,B,"Blood Cancer",1
Dtd1,66044,2,5518,DTD1,92675,Dtd1,362227,Dtd,41371,dtd1,445046,,851307,Yes,No,"Guo 2016-01",26676752,"Not Determined",2:144599897-144768758,D,"Blood Cancer",1
Dtl,76843,1,32313,DTL,51514,Dtl,305073,,,dtl,192314,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",1:191537356-191575544,D,"Blood Cancer",1
Dtx2,74198,5,56904,DTX2,113878,Dtx2,304591,,,dtx2,568626,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",5:135994800-136032872,D,"Blood Cancer",1
Dtx3l,209200,16,51375,DTX3L,151636,Dtx3l,498089,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",16:35926511-35939151,C,"Blood Cancer",1
Dtx4,207521,19,27781,DTX4,23220,Dtx4,293774,,,"dtx4a dtx4b","570481 100037355",,,Yes,No,"Guo 2016-01",26676752,"Not Determined",19:12466341-12501996,C,"Blood Cancer",1
Duox1,99439,2,68136,DUOX1,53905,Duox1,266807,,,duox,565097,,,Yes,No,"Heltemes-Harris 2016-01",26500062,"Not Determined",2:122315671-122347972,B,"Blood Cancer",1
Dus2,66369,8,6838,DUS2,54920,Dus2,291978,CG1434,32377,dus2,100003049,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dus4l,71916,12,6535,DUS4L,11062,Dus4l,366593,CG10495,35179,dus4l,445096,,851121,Yes,No,"Guo 2016-01",26676752,"Not Determined",12:31640055-31654826,D,"Blood Cancer",1
Dusp1,19252,17,3254,DUSP1,1843,Dusp1,114856,,,dusp1,406340,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dusp27,240892,1,18949,DUSP27,92235,Dusp27,498267,,,dusp27,792623,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",1:165995764-166013336,"Not Ranked","Blood Cancer",1
Dusp9,75590,X,1066,DUSP9,1852,Dusp9,293847,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dvl2,13543,11,20927,DVL2,1856,Dvl2,303251,,,dvl2,323630,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:70000595-70012301,C,"Blood Cancer",1
Dxo,112403,17,38061,DXO,1797,Dxo,361799,CG9125,2768882,dxo,494170,,852646,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dydc2,71200,14,49996,DYDC2,84332,Dydc2,688422,,,,,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Dym,69190,18,69237,DYM,54808,Dym,291433,CG8230,35897,dym,572325,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",18:75018772-75286966,A,"Blood Cancer",1
Dync2li1,213575,17,9336,DYNC2LI1,51626,,,CG3769,34262,dync2li1,393452,,,Yes,No,"March 2011-01",22057237,"Not Determined",17:84620280-84684314,D,"Colorectal Cancer",1
Dynlt1c,100040563,17,4754,DYNLT1,6993,Dynlt1,83462,Dlc90F,42199,dynlt1,565740,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",17:6601671-6609774,D,"Blood Cancer",1
Dynlt1f,100040531,17,4754,DYNLT1,6993,Dynlt1,83462,Dlc90F,42199,dynlt1,565740,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",17:6648941-6655939,D,"Blood Cancer",1
Dyrk3,226419,1,55762,DYRK3,8444,Dyrk3,304775,,,dyrk3,100141364,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",1:131127455-131138340,C,"Blood Cancer",1
Dzip3,224170,16,8771,DZIP3,9666,Dzip3,303963,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",16:48924232-48994165,D,"Blood Cancer",1
E030011O05Rik,319859,9,,,,,,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
E030024N20Rik,595139,19,,,,,,,,,,,,No,No,"Guo 2016-01",26676752,"Not Determined",19:16164312-16164805,D,"Blood Cancer",1
E030044B06Rik,381223,19,,,,,,,,,,,,No,No,"Guo 2016-01",26676752,"Not Determined",19:40868386-40874071,D,"Blood Cancer",1
E130114P18Rik,319865,4,,,,,,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
E130116L18Rik,77870,5,,,,,,,,,,,,No,No,"Van der Weyden 2013-02",22370638,"Not Determined",,"Not Ranked","Blood Cancer",1
E130307A14Rik,327744,10,,,,,,,,,,,,No,No,"Guo 2016-01",26676752,"Not Determined",10:39621412-39732007,B,"Blood Cancer",1
E230016M11Rik,320172,6,,,,,,,,,,,,No,No,"Guo 2016-01",26676752,"Not Determined",6:67036599-67080654,D,"Blood Cancer",1
E230025N22Rik,240216,18,131194,,,,,,,,,,,No,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
E2f1,13555,2,3828,E2F1,1869,E2f1,399489,,,e2f1,101885420,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
E2f2,242705,4,48264,E2F2,1870,E2f2,684111,,,si:ch211-160f23.5,568846,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
E2f8,108961,7,11654,E2F8,79733,E2f8,308607,,,e2f8,565952,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",7:48866429-48881596,D,"Blood Cancer",1
E330009J07Rik,243780,6,82355,DENND11,57189,RGD1563986,312270,,,dennd11,556432,,,No,No,"Collier 2005-01",16015333,"Not Determined",6:40424342-40503850,B,Sarcoma,1
E330011O21Rik,100503619,16,,,,,,,,,,,,No,No,"Morris 2016-01",27790711,"Not Determined",16:78250861-78302487,C,"Colorectal Cancer",1
E330012B07Rik,100039641,6,,,,,,,,,,,,No,No,"Guo 2016-01",26676752,"Not Determined",6:147180244-147208285,B,"Blood Cancer",1
E330013P04Rik,107376,19,,,,,,,,,,,,No,No,"Guo 2016-01",26676752,"Not Determined",19:60144675-60162591,D,"Blood Cancer",1
Eaf2,106389,16,10208,EAF2,55840,Eaf2,266787,,,eaf2,415252,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",16:36792884-36875003,B,"Blood Cancer",1
Ears2,67417,7,6907,EARS2,124454,"Ears2 Ears2l1","361641 685245",GluRS-m,39828,zgc:153247,751732,,854124,Yes,No,"Guo 2016-01",26676752,"Not Determined",7:122037213-122067263,C,"Blood Cancer",1
Ebf1,13591,11,7297,EBF1,1879,Ebf1,116543,,,ebf1a,565310,,,Yes,Yes,"Moriarity 2015-02",25961939,Loss,11:44617317-45008091,A,Sarcoma,1
Ebf4,228598,2,65064,EBF4,57593,Ebf4,680751,,,,,,,No,No,"Guo 2016-01",26676752,"Not Determined",2:130295169-130370481,D,"Blood Cancer",1
Ecd,70601,14,5256,ECD,11319,Ecd,688968,ecd,38291,ecd,100003562,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Ece2,107522,16,56679,ECE2,9718,Ece2,408243,Nep1,31547,,,,,Yes,No,"Rad 2010-01",20947725,"Not Determined",16:20698898-20756362,"Not Ranked","Blood Cancer",1
Echdc1,52665,10,23106,ECHDC1,55862,Echdc1,361465,,,echdc1,553585,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",10:29313166-29346661,D,"Blood Cancer",1
Echdc3,67856,2,11484,ECHDC3,79746,Echdc3,684538,CG6984,36926,echdc3,780842,,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Echs1,93747,7,3018,ECHS1,1892,"Echs1 LOC100911186","140547 100911186",Echs1,36536,echs1,368912,,,Yes,No,"Kodama 2016-01",27178121,"Not Determined",7:140105710-140116476,D,"Liver Cancer",1
Eci3,69123,13,74357,,,Eci3,291076,Dci,38100,,,,850990,No,No,"Heltemes-Harris 2016-01",26500062,"Not Determined",13:34946613-34963809,D,"Blood Cancer",1
Ecm2,407800,13,1064,ECM2,1842,"Ecm2 LOC100910978","100361383 100910978",,,ecm2,558224,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",13:49504810-49532789,C,"Blood Cancer",1
Eda,13607,X,68180,EDA,1896,Eda,302424,,,,,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",X:99975605-100400759,D,"Liver Cancer",1
Edem2,108687,2,10075,EDEM2,55741,Edem2,296304,Edem1,31154,edem2,402801,,,Yes,No,"Mann 2012-01",22421440,Loss,2:155699462-155699462,D,"Pancreatic Cancer",1
Edem3,66967,1,11866,EDEM3,80267,Edem3,289085,Edem2,34714,edem3,559811,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",1:151755371-151822051,D,"Blood Cancer",1
Edf1,59022,2,2809,EDF1,8721,Edf1,296570,mbf1,39842,edf1,793036,,854474,Yes,No,"Guo 2016-01",26676752,"Not Determined",2:25557847-25562082,D,"Blood Cancer",1
Eea1,216238,10,37822,EEA1,8411,Eea1,314764,,,eea1,562943,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",10:95940663-96045518,D,"Blood Cancer",1
Eef1akmt2,72096,7,6175,EEF1AKMT2,399818,Eef1akmt2,361664,CG9643,33504,eef1akmt2,503749,,854746,No,No,"Guo 2016-01",26676752,"Not Determined",7:132827457-132852673,D,"Blood Cancer",1
Efcab11,78767,12,44924,EFCAB11,90141,Efcab11,500705,,,efcab11,550510,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",12:99717531-99883442,D,"Blood Cancer",1
Efcab14,230648,4,8858,EFCAB14,9813,Efcab14,298425,,,zgc:77197,404607,,,No,No,"Guo 2016-01",26676752,"Not Determined",4:115737744-115777327,C,"Blood Cancer",1
Efcab2,68226,1,12248,EFCAB2,84288,Efcab2,289280,,,efcab2,558031,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",1:178406085-178484513,D,"Blood Cancer",1
Efcab3,70894,11,18304,EFCAB3,146779,Efcab3,303589,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:105063592-105117537,D,"Blood Cancer",1
Efcab5,319634,11,63366,EFCAB5,374786,Efcab5,363653,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",11:77089915-77188968,A,"Blood Cancer",1
Efcab7,230500,4,19952,EFCAB7,84455,Efcab7,362549,,,efcab7,415210,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",4:99829198-99912788,C,"Blood Cancer",1
Efemp2,58859,19,32339,EFEMP2,30008,Efemp2,293677,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",19:5473973-5481853,C,"Blood Cancer",1
Efhd1,98363,1,41618,EFHD1,80303,Efhd1,501181,,,efhd1,335521,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",1:87264363-87310839,D,"Blood Cancer",1
Efhd2,27984,4,32580,EFHD2,79180,Efhd2,298609,Swip-1,35158,efhd2,571114,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",4:141858142-141874920,D,"Blood Cancer",1
Efna2,13637,10,1075,EFNA2,1943,Efna2,84358,,,"LOC100332852 efna2a","100332852 30218",,,Yes,No,"March 2011-01",22057237,"Not Determined",,"Not Ranked","Colorectal Cancer",1
Efna3,13638,3,3635,EFNA3,1944,Efna3,170901,,,,,,,Yes,No,"Guo 2016-01",26676752,"Not Determined",3:89313899-89322965,D,"Blood Cancer",1
Efna5,13640,17,1482,EFNA5,1946,Efna5,116683,,,efna5b,30223,,,Yes,No,"Bard-Chapeau 2014-01",24316982,"Not Determined",17:62602956-62881317,D,"Liver Cancer",1
